DATA,LABEL
Onestop login operation and maintenance allows operation and maintenance personnel to be free from the shackles of operation and maintenance tools and operating systems and to operate and maintain remotely anytime and anywhere,3
One card management system can access the central control server and check the operation status of each server,3
Enable a user to create a clinical summary for a patient in human readable format and formatted according to the standards adopted at  170205a3,3
B Enable preferred language to be recorded in accordance with the standard specified in  170207g and whether a patient declines to specify a preferred language,3
The system should be designed to minimize dependencies on thirdparty software to reduce the risk of future maintenance issues related to thirdparty updates,3
The product shall operate with every platformThe product shall accommodate any new technology without any change in its architecture,3
The software must be built with a version control system to track changes and facilitate maintenance,3
The development team must prioritize the use of established coding standards and naming conventions to improve maintainability,3
The program coding should be well documented and laid out particularly to facilitate future upgrades and additional features being added at a later date ,3
a For the period from October 16 2002 through October 15 2003 The ASC X12N 820Payroll Deducted and Other Group Premium Payment for Insurance Products Version 4010 May 2000 Washington Publishing Company 04010X061,3
3 Implementation Guide for Immunization Data Transactions using Version 231 of the Health Level Seven HL7Standard Protocol Implementation Guide Version 22 June 2006 IBR approved for  170205,3
Dongxin administrator can also manage and maintain the dishesmenu and maintain the relationship between the bowl and the dishes,3
a For the period from October 16 2002 through October 15 2003 ASC X12N 834Benefit Enrollment and Maintenance Version 4010 May 2000 Washington Publishing Company 004010X095,3
The integration architecture should support a serviceoriented architecture SOA which is a software design approach in which an application consists of software services and software service consumers,3
The system shall provide the ability to capture and maintain as discrete data the reason for variation from rulebased clinical messages for example alerts and reminders,3
The software should be built using a standardized coding style for consistent and maintainable code,3
The standard unique health identifier for health care providers is the National Provider Identifier NPI,3
The system is easy to maintain as it can easily be integrated with other systems modified or reused on other different platforms ,3
The development team must ensure that the system can be easily debugged and diagnosed for maintenance purposes,3
Direct access to the Data Persistence or Database layer is only permitted through a logical Data Access logic layer using a trusted subsystem that utilizes a single database access account for all transactions,3
The solution should support IETF Lightweight Directory Access Protocol LDAP possibly and possibly Microsoft Active Directory integration as the mechanism to retrieve authentication information,3
1 It enters into a memorandum of understanding with the business associate that contains terms that accomplish the objectives of paragraph a2i of this section or,3
The development team should ensure that the system adheres to industrystandard security practices to minimize the risk of future securityrelated maintenance issues,3
The Healthcare Information Technology Standards Panel HITSP Summary Documents Using HL7 CCD Component HITSP or C32 incorporated by reference in  170299,3
The system shall apply a number of methods such as regular maintenance to facilitate reliability assurance of the system ,3
Super comprehensive performance monitoring providing allround performance monitoring users can observe the full picture of performance in real time and assist users to quickly develop operation and maintenance plans,3
1 Logical Observation Identifiers Names and Codes LOINC version 227 June 15 2009 IBR approved for  170207,3
The system should be designed to minimize the need for downtime during maintenance or updates,3
The software must be designed with a modular architecture for simple updates and maintenance,3
Logical Observation Identifiers Names and Codes LOINC version 227 when such codes were received within an electronic transaction from a laboratory incorporated by reference in  170299,3
The system should be designed with a clear and comprehensive logging system to facilitate maintenance and troubleshooting,3
The software must be designed to minimize the amount of time and effort required to perform routine maintenance tasks,3
The solution should support the Referral Certification and Authorization X12N 278 or NCPDP for retail pharmacy,3
The system should be designed with proper data migration and conversion practices for easy maintenance,3
ASTM E2369 Standard Specification for Continuity of Care Record and Adjunct to ASTM E2369 incorporated by reference in  170299,3
The development team should test the systems maintainability during the development process,3
The software must be designed in a way that allows for efficient and timely repairs and updates,3
The system should be designed with modularity in mind for easier maintenance of specific components,3
The development team must ensure that the system can be maintained by personnel with varying levels of technical expertise,3
Any encryption algorithm identified by the National Institute of Standards and Technology NIST as an approved security function in Annex A of the Federal Information Processing Standards FIPS Publication 1402 January 27 2010 incorporated by reference in  170299,3
1 ASTM E214701 Reapproved 2009 Standard Specification for Audit and Disclosure Logs for Use in Health Information Systems approved September 1 2009 IBR approved for  170210,3
The software must be designed to handle errors and exceptions gracefully to prevent unexpected system failures that require maintenance,3
The development team must ensure that maintenance tasks can be performed quickly and efficiently,3
The ASC X12N 835Health Care Claim Payment or Advice Version 4010 May 2000 Washington Publishing Company 004010X091 and Addenda to Health Care Claim Payment or Advice Version 4010 October 2002 Washington Publishing Company 004010X091A1,3
The programmer manual includes equipment configuration operational characteristics programming features input or output features and compilation or assembly features of the computer system,3
The system should be developed with future upgrades and additional functionality being added to a later date ,3
5 HL7 Version 3 Standard ContextAware Retrieval Application Infobutton Release 1 July 2010 IBR approved for  170204,3
The system shall have independent classes for databases so they can be maintained tested and system improvements can be done easily ,3
The system should be designed with proper performance monitoring and tuning capabilities for easy maintenance,3
1 Health Level Seven Standard Version 231 HL7 231 An Application Protocol for Electronic Data Exchange in Healthcare Environments April 14 1999 IBR approved for  170205,3
The solution should provide the ability to record solution maintenance events for loading new versions of codes and knowledge bases,3
HL7 Version 3 Standard ContextAware Retrieval Application Infobutton incorporated by reference in  170299,3
 New branchescomplexesdistrictsregions and revenueexpense accounts added to the BDW  must be reflected in the RFS system 100 of the entities mentioned above available as of October monthend  will be loaded into the RFS system  prior to the budget start process,3
The system must be designed with proper error handling and debugging capabilities for easy maintenance,3
13 HL7 v251 IG Electronic Laboratory Reporting to Public Health US Realm Release 1 Errata and Clarifications September 29 2011 IBR approved for  170205,3
The development team should ensure that all dependencies and libraries are uptodate to minimize the risk of maintenance issues,3
6 HL7 Version 3 Implementation Guide URLBased Implementations of the ContextAware Information Retrieval Infobutton Domain Release 3 December 2010 IBR approved for  170204,3
The system must be designed with a focus on minimizing the impact of any changes or updates on end users,3
Implementation Guide for Ambulatory Healthcare Provider Reporting to Central Cancer Registries HL7 Clinical Document Architecture CDA incorporated by reference in  170299,3
The solution should support IETF Simple Network Management Protocol SNMP traps as a mechanism for event notification,3
The system should be designed to provide effective error handling and recovery mechanisms to support maintenance efforts,3
The Data Access Logic Layer shall take the form of stored procedures database API Data Access Objects or Components Data Access Middleware Shared Data Services or Secure Web Service,3
Our IT department requires all software to be designed with maintainability in mind to reduce technical debt,3
Through the configuration of command execution script execution file transfer operations and maintenance tasks you can regularly batch automatic execution of preset operations and maintenance tasks,3
RxNorm a standardized nomenclature for clinical drugs produced by the United States National Library of Medicine August 6 2012 Release incorporated by reference in  170299,3
1 HITSP Summary Documents Using HL7 Continuity of Care Document CCD Component HITSP or C32 July 8 2009 Version 25 IBR approved for  170205,3
The system shall provide an automated test script to validate the data after modifications or upgrades,3
The RTE shall provide a mechanism in order to write updated NV data of RAMBlocks to NV memory with a certain timing schema writing strategyThe availability of this mechanism shall be configurable,3
HL7 251 Implementation Guide for Immunization Messaging Release 10 incorporated by reference in  170299,3
The software must be built with a focus on maintainability over performance as future maintenance needs may be more important,3
Computer software will be maintained at proven stable version release levels that are supported by vendors,3
2 XDR and XDM for Direct Messaging Specification Version 1 March 9 2011 IBR approved for  170202 available at httphealthithhsgovportalserverptcommunityhealthithhsgovdirectproject3338,3
HL7 Version 3 Implementation Guide URLBased Implementations of the ContextAware Information Retrieval Infobutton Domain incorporated by reference in  170299,3
Smart operation center has timely update the advanced level of equipment management and improve the management of equipment operationmaintenancerepair,3
File transfer client operation and maintenance for file transfer protocol class host resources by calling FTPSFTP client login resources,3
The system should be designed with appropriate security measures to protect against maintenancerelated security risks,3
Our development team will prioritize the use of standardized libraries and frameworks to simplify future updates,3
We require that the software be built using industrystandard development practices for optimal maintainability,3
The system should be designed with clear and consistent naming conventions to make it easier to navigate and maintain,3
The code must be written in a way that encourages readability and maintainability for future developers,3
The system should be designed to allow for easy rollback in case of any issues or errors during maintenance or updates,3
2 Health Level Seven Messaging Standard Version 251 HL7 251 An Application Protocol for Electronic Data Exchange in Healthcare Environments February 21 2007 IBR approved for  170205,3
The Secretary adopts the content exchange standard and associated implementation specification Electronic prescribing,3
The solution should provide the ability to migrate setups or data between environments with minimal reconfigurations reentry of data or installs,3
The system should be designed with proper testing and quality assurance measures for easy maintenance,3
The system should be designed with comprehensive error handling and recovery mechanisms to make it easier to diagnose and fix issues in the future,3
1 National Council for Prescription Drug Programs Prescriber or Pharmacist Interface SCRIPT Standard Implementation Guide Version 8 Release 1 October 2005 IBR approved for  170205,3
The system shall employ good coding principles like loose coupling of modules for easy maintainance ,3
The system should be designed to handle errors and exceptions in a graceful and informative way,3
The ASC X12N 837Health Care Claim Dental Version 4010 May 2000 Washington Publishing Company 004010X097,3
The development team must ensure that the codebase is welldocumented to support future maintenance efforts,3
2 Logical Observation Identifiers Names and Codes LOINC Database version 240 Released June 2012 IBR approved for  170207,3
HL7 Implementation Guide for CDA Release 2 IHE Health Story Consolidation incorporated by reference in  170299,3
The development team must prioritize the use of appropriate tools and technologies to support maintenance efforts,3
It is imperative that the code is organized and structured in a way that allows for efficient maintenance and troubleshooting,3
The solution should provide SOA integration capabilities that conforms to  Web Services Interoperability WSI,3
The solution should provide and bidirection interface to Interface to the EMR using HL7 messaging standard,3
The system should be designed to allow for effective debugging and troubleshooting in order to maintain system health,3
1 Applicability Statement for Secure Health Transport Version 11 July 10 2012 IBR approved for  170202 available at httphealthithhsgovportalserverptcommunityhealthithhsgovdirectproject3338,3
The system should be designed with a clear separation of concerns to make it easier to modify individual components without affecting the rest of the system,3
The system must be designed to allow for easy testing and debugging which can help prevent future maintenance issues,3
The system shall include documented procedures for product installation startup possibly and possibly connection,3
Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season,3
3 National Drug Codes NDC as maintained and distributed by HHS in collaboration with drug manufacturers for the following,3
The product shall be updated on a regular basisThe product will have a new major feature introduced every six months and quarterly maintenance releases every six months,3
Solution upgrades should not affect past customizations and should be verified by custom test scripts,3
Automated operation and maintenance is the system operation and maintenance management of complex repetitive large number of base operations,3
The solution should provide documentation that must be maintained for the system or application,3
The system shall allow the database information exchange using current commonly accepted industry formats eg HL7 XML,3
Intelligent power management software updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair,3
The development team must prioritize the use of efficient and lightweight code to improve maintainability and performance,3
A Enable race and ethnicity to be recorded in accordance with the standard specified in  170207f and whether a patient declines to specify race possibly and possibly ethnicity,3
2 2009 Physician Quality Reporting Initiative Measure Specifications Manual for Claims and Registry Version 30 December 8 2008 IBR approved for  170205,3
The system does not need frequent updates to its signatures as it will be learning on its own and updating its signatures on its own ,3
The solution should provide the ability to receive store and present standardsbased structured codified data received from an external source,3
The screens shall be highly reconfigurable providing ability to reposition and rename field labels remove or turnoff unused fields maintain data and allow addition of customdefined fields,3
8 Implementation Guide for Ambulatory Healthcare Provider Reporting to Central Cancer Registries HL7 Clinical Document Architecture CDA Release 10 August 2012 IBR approved for  170205,3
It is important that our IT team can easily diagnose and repair any issues with the system,3
The support manual should provide the information necessary to service and maintain an operational system or component throughout its life cycle,3
The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years,3
Comprehensive management APP can access the central control server and check the operation status of each server,3
The system should be designed to provide adequate logging and monitoring capabilities to support maintenance efforts,3
12 HL7 Implementation Guide for CDA Release 2 Quality Reporting Document Architecture DTSU Release 2 Universal Realm Draft Standard for Trial Use July 2012 IBR approved for  170205,3
The software should have builtin logging functionality for easier debugging and maintenance,3
The development team should conduct regular code reviews to identify potential maintenance issues and address them proactively,3
Regular system backups must be performed to ensure data integrity and support maintenance efforts,3
The system must have a welldefined architecture to ensure efficient maintenance and updates,3
Implementation Guide for Immunization Data Transactions using Version 231 of the Health Level Seven HL7 Standard Protocol Implementation Guide Version 22 incorporated by reference in  170299,3
7 HL7 251 Implementation Guide for Immunization Messaging Release 14 August 1 2012 IBR approved for  170205,3
Our IT team should have access to thorough documentation and user guides to aid in maintenance,3
The solution should provide the ability to change reconfigure the way that data is transmitted as an interchange standard evolves over time and in accordance with business needs,3
Copy management platform can access the central control server and check the operation status of each server,3
 1  Electronically transmit the ambulatory summary or inpatient summary as applicable to the EHR technology setting for which certification is requested created in paragraph e1iB 1  of this section in accordance with the standard specified in  170202a,3
The diagnostic manual must provide the information necessary to execute diagnostic procedures for a system identify malfunctions and remedy those malfunctions,3
The solution should receive and store general laboratory results including the ability to differentiate preliminary results and final results and the ability to process a corrected result using the HL7 v251 ORU message standard,3
The ASC X12N 837Health Care Claim Institutional Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X096,3
3 The National Council for Prescription Drug Programs NCPDP equivalent NCPDP Batch Standard Batch Implementation Guide Version 1 Release 0 February 1 1996 as referenced in 1621102 1621202 1621602 and 1621802,3
The solution should provide the ability to record system maintenance events for loading new versions of or changes to the clinical system,3
The system shall provide the ability to capture patient vital signs including blood pressure heart rate respiratory rate height and weight as discrete data,3
We require that the system be built with a focus on minimizing technical debt for optimal maintainability,3
8 HL7 Implementation Guide for CDA Release 2 IHE Health Story Consolidation DSTU Release 11 US Realm Draft Standard for Trial Use July 2012 IBR approved for  170205,3
HL7 Version 251 Implementation Guide Electronic Laboratory Reporting to Public Health Release 1 US Realm incorporated by reference in  170299 with Errata and Clarifications incorporated by reference in  170299 and ELR 251 Clarification Document for EHR Technology Certification incorporated by reference in  170299,3
The system shall be easy to maintain since the application has a clear separation of its database and logic code from the system in which it will be applied to therefore it will be easy to sandbox the proposed system and maintain it without affecting the whole system ,3
A health care provider electing to use direct data entry offered by a health plan to conduct a transaction for which a standard has been adopted under this part must use the applicable data content and data condition requirements of the standard when conducting the transaction,3
The solution should conform to function IN52 Interchange Standards Versioning and Maintenance to accommodate the inevitable evolution of interchange standards,3
IHTSDO SNOMED CT International Release July 2012 incorporated by reference in  170299 and US Extension to SNOMED CT March 2012 Release incorporated by reference in  170299,3
The system shall have the ability to format for export recorded time stamps using UTC based on ISO 8601,3
The solution should receive and store microbiology laboratory results with sensitivity testing coded using LOINC,3
Security system timely update the advanced level of equipment management and improve the management of equipment operation maintenance and repair,3
  The product shall continue to operate during upgrade  change or new resource additionThe product shall be able to continue to operate with no interruption in service due to new resource additions,3
The Secretary adopts the code sets terminology and nomenclature as the vocabulary standard Any source vocabulary that is included in RxNorm a standardized nomenclature for clinical drugs produced by the United States National Library of Medicine,3
The solution should provide the ability to use standard terminologies to communicate with other solutions internal or external to the EMR,3
Regular code reviews and refactoring must be conducted to maintain the codebase and improve maintainability,3
The system will stand inbetween the client and the server however it is associated within the servers architecture ,3
The system should have appropriate error handling mechanisms to make it easier to identify and fix issues,3
10 HL7 Version 251 Implementation Guide SI Framework Lab Results Interface Release 1US Realm  Draft Standard for Trial Use July 2012 IBR approved for  170205,3
The operator manual includes procedures for preparation operation monitoring and recovery,3
The ASC X12N 837Health Care Claim Professional Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X098 and Addenda to Health Care Claim Professional Volumes 1 and 2 Version 4010 October 2002 Washington Publishing Company 004010X098A1,3
The software must be designed to be easily testable and debuggable to support maintenance efforts,3
4 HL7 251 Implementation Guide for Immunization Messaging Release 10 May 1 2010 IBR approved for  170205,3
Copy management platform updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair,3
The system should be designed to provide effective logging and auditing capabilities to support maintenance and troubleshooting,3
The system is able to automatically adapt to the email environment to constantly tune and improve spam detection  ,3
Implementation Guide for Immunization Data Transactions using Version 231 of the HL7 Standard Protocol Implementation Guide Version 22,3
The system must be designed with version control in mind to facilitate efficient maintenance,3
The NCPDP Telecommunication Standard Implementation Guide Version 5 Release 1 Version 51 September 1999 and equivalent NCPDP Batch Standard Batch Implementation Guide Version 1 Release 1 Version 11 January 2000 supporting Telecommunications Standard Implementation Guide Version 5 Release 1 Version 51 for the NCPDP Data Record in the Detail Data Record,3
We require that the system be designed with the ability to add new features or functionality without disrupting existing functionality,3
The maintenance team must have access to proper support and resources for efficient maintenance,3
Minimalist console The management platform makes subtractions making the console more intuitive and visible lightening operation and maintenance management and making users more businessfocused,3
The Secretary adopts the content exchange standard and associated implementation specification Electronic submission to immunization registries,3
Physician Quality Reporting Initiative Measure Specifications Manual for Claims and Registry,3
The solution should provide the use of a third party database eg American Druggist Bluebook DPIF Drug Product Information File Medispan Micromedex,3
It is important that the system be built with a focus on longterm maintainability and sustainability,3
The program coding should be well documented and laid out particularly to facilitate future upgrades and additional functionality being added at a later date ,3
International Health Terminology Standards Development Organization IHTSDO Systematized Nomenclature of Medicine Clinical Terms SNOMED CT   July 2009 version incorporated by reference in  170299,3
The ASC X12N 837Health Care Claim Professional Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X098,3
Comprehensive management APP updates the advanced level of equipment management and perfects the management of equipment operation and maintenance,3
The customer shall be able to easily integrate new building maps with the product throughout the productions lifecycle  Integration of new maps with the product shall be possible with little to no support from product support staff,3
If a health plan receives a standard transaction and coordinates benefits with another health plan or another payer it must store the coordination of benefits data it needs to forward the standard transaction to the other health plan or other payer,3
Enable a user to electronically create a transition of care or referral summary formatted according to the standard adopted at  170205a3 that includes at a minimum the Common MU Data Set and the following data expressed where applicable according to the specified standards,3
The solution should provide the ability to capture other clinical data pertinent to the immunization administration eg vital signs,3
HL7 Implementation Guide for CDA Release 2 Quality Reporting Document Architecture incorporated by reference in  170299,3
1 Annex A Approved Security Functions for FIPS PUB 1402 Security Requirements for Cryptographic Modules Draft January 27 2010 IBR approved for  170210,3
The Presentation layer must only contain systems that provide services directly to the Internet,3
Audit Support Function Require documentation of the audit support functionality in the vendor provided user guides and other support documentation including how to identify and retrospectively reconstruct all data elements in the audit log including date time and method of entry,3
HL7 Clinical Document Architecture CDA Release 20 Normative Edition incorporated by reference in  170299,3
3 ASTM E236905 Adjunct to E2369 Standard Specification Continuity of Care RecordFinal Version 10 V10 November 7 2005 IBR approved for  170205,3
The software must be designed to minimize the amount of technical debt that will accumulate over time and require maintenance efforts,3
HL7 Standard Code Set CVXVaccines Administered updates through July 11 2012 incorporated by reference in  170299,3
Our development team will prioritize the use of clear and concise variable and function names to facilitate future maintenance,3
2 IIS HL7 Standard Code Set CVXVaccines Administered updates through July 11 2012 IBR approved for  170207,3
Use the nonmedical data code sets as described in the implementation specifications adopted under this part that are valid at the time the transaction is initiated,3
We require that the software be built with maintainability and ease of troubleshooting as key design principles,3
The code should be written in a way that allows for easy integration with new features and functions,3
The Office of Management and Budget Standards for Maintaining Collecting and Presenting Federal Data on Race and Ethnicity Statistical Policy Directive No 15 October 30 1997,3
b Receive a nonstandard transaction for example nonstandard format possibly and possibly nonstandard data content from the covered entity and translate it into a standard transaction for transmission on behalf of the covered entity,3
Transmit clinical information to other information solutions using standards that retain the available level of coding and structure such as the HL7 Clinical Data Architecture,3
The integrated platform of the park updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair in a timely manner,3
The solution should be maintainable that enables developers to debug fix integrate and test,3
2 The Batch Standard Batch Implementation Guide Version 1 Release 1 Version 11 January 2000 supporting Telecommunication Standard Implementation Guide Version 5 Release 1 Version 51 for the NCPDP Data Record in the Detail Data Record National Council for Prescription Drug Programs as referenced in 1621102 1621202 1621302 and 1621802,3
The system should be designed to be flexible and modular to make it easier to modify and maintain individual components,3
Eastcom Coin Management Platform can access the central control server and check the operation status of each server,3
a Receive a standard transaction on behalf of the covered entity and translate it into a nonstandard transaction for example nonstandard format possibly and possibly nonstandard data content for transmission to the covered entity,3
Environments physical or virtual should be available to support development testing production and production fix processes,3
7 The ASC X12N 278Health Care Services ReviewRequest for Review and Response Version 4010 May 2000 Washington Publishing Company 004010X094 and Addenda to Health Care Services ReviewRequest for Review and Response Version 4010 October 2002 Washington Publishing Company 004010X094A1 as referenced in 1621302,3
The system should be able to provide data for the current maximum number of tags presently two thousand for a period of thirty days in whatever format the user decides,3
The ASC X12N 837Health Care Claim Institutional Volumes 1 and 2 Version 4010 May 2000 Washington Publishing Company 004010X096 and Addenda to Health Care Claim Institutional Volumes 1 and 2 Version 4010 October 2002 Washington Publishing Company 004010X096A1,3
Intelligent operation center can access the central control server and check the operation status of each server,3
The development team should prioritize simplicity to increase maintainability of the codebase,3
The software must be built with a focus on reducing technical debt for easier maintenance in the future,3
The solution should include documentation that explains system error or performance messages to users and administrators with the actions required,3
HL7 Version 251 Implementation Guide SI Framework Lab Results Interface incorporated by reference in  170299,3
The system should be maintained properly so that it should be able to resolve any data conflicts and sustain at any condition  ,3
The code must follow standard coding practices to make it more maintainable by other developers,3
The system must be built using reliable and proven technologies to ensure longterm maintainability,3
The system shall capture and maintain demographic information as discrete data elements as part of the patient record,3
3 Disclose its NPI when requested to any entity that needs the NPI to identify that covered health care provider in a standard transaction,3
This includes browserbased serverside architectures configurable and a range of industrystandard database operating system and programming platforms,3
The solution functionality and associated business rules shall be configured and reconfigured through tools that do not require code modifications,3
We need to ensure that our maintenance personnel have the necessary training and resources to effectively maintain the system,3
The development team must use appropriate programming languages and tools for easy maintenance,3
The solution should provide the ability to use interchange standards as required by realm specific possibly and possibly local profiles,3
The development team must prioritize maintainability in the design and development process,3
We need to ensure that the software can be maintained inhouse without requiring external help,3
The software must be designed to minimize the amount of technical debt that will require maintenance efforts in the future,3
The National Provider Identifier NPI was adopted as the standard unique health identifier for health care providers,3
The development team should use tools and technologies that support automated testing and code analysis to improve maintainability,3
The system has the capability to utilize pharmacy industry standardized databases that include,3
The equipment management in the Eastcom conference system only does the maintenance of equipment information and does not involve in equipment control,3
The installation manual should provide the information necessary to install a system set initial parameters and prepare the system or component for operational use,3
1 The ASC X12N 837Health Care Claim Dental Version 4010 May 2000 Washington Publishing Company 004010X097 and Addenda to Health Care Claim Dental Version 4010 October 2002 Washington Publishing Company 004010X097A1 as referenced in 1621102 and 1621802,3
2 Annex A Approved Security Functions for FIPS PUB 1402 Security Requirements for Cryptographic Modules Draft May 30 2012 IBR approved for  170210,3
The Secretary adopts the code sets terminology and nomenclature as the vocabulary standard Race and Ethnicity,3
The development team should prioritize code optimization to improve system performance and reduce the risk of future performancerelated maintenance issues,3
The system shall utilize naming conventions and standards for data elements entities and tables programs report names etc,3
As specified by the Library of Congress ISO 6392 alpha3 codes limited to those that also have a corresponding alpha2 code in ISO 6391,3
The NCPDP Telecommunication Standard Implementation Guide Version 5 Release 1 September 1999 and equivalent NCPDP Batch Standard Batch Implementation Guide Version 1 Release 0 February 1 1996,3
The National Council for Prescription Drug Programs NCPDP Telecommunication Standard Implementation Guide Version 5 Release 1 September 1999 and equivalent NCPDP Batch Standard Batch Implementation Guide Version 1 Release 0 February 1 1996,3
2 National Drug Codes NDC as maintained and distributed by HHS for reporting the following by retail pharmacies,3
The National Council for Prescription Drug Programs Telecommunication Standard Implementation Guide Version 5 Release 1 Version 51 September 1999 and equivalent NCPDP Batch Standard Batch Implementation Guide Version 1 Release 1 Version 11 January 2000 supporting Telecommunications Standard Implementation Guide Version 5 Release 1 Version 51 for the NCPDP Data Record in the Detail Data Record,3
The operator manual must provide the information necessary to initiate and operate a system,3
The ASC X12N 835Health Care Claim Payment or Advice Version 4010 May 2000 Washington Publishing Company 004010X091,3
b A covered entity must use the standard unique employer identifier EIN of the appropriate employer in standard transactions that require an employer identifier to identify a person or entity as an employer including where situationally required,3
2 Network Time Protocol Version 4 Protocol and Algorithms Specification June 2010 IBR approved for  170210,3
5 PHIN Messaging Guide for Syndromic Surveillance Emergency Department and Urgent Care Data ADT Messages A01 A03 A04 and A08 HL7 Version 251 Version 231 Compatible Release 11 August 2012 IBR approved for  170205,3
The solution should support version control of the products development test or production configurations via an external management software product,3
In case of Sender Receiver communication with last is best semantics if the configuration requires RTE shall support an update flag that indicates whether there has been an update of the data since the last read operation from the Software Component to the data element,3
The software must be designed to allow for efficient and effective testing during maintenance or updates,3
The solution should separate user functionality including user interface services from information solution management functionality,3
The system must have clear and effective error messages for quick identification and resolution of issues,3
The software must be designed to be selfhealing in case of failures to reduce the need for maintenance,3
The marketplace should provide trained affordable staff that have the skill sets to maintain the system,3
The software must be designed to be easily extensible and customizable to support future maintenance and upgrades,3
The solution should conform to Standard Terminologies and Terminology Services to support terminology standards in accordance with a users scope of practice organizational policy or jurisdictional law,3
The system must be designed to allow for easy and efficient testing of any updates or modifications before deployment,3
The development team must ensure that the system can be updated easily for easy maintenance,3
The system shall support an online data dictionary and table relationships that describe and maintain information on each data element including data element name and type description of the data element and the format of each data element,3
The charging management platform can access the central control server and check the operation status of each server,3
Health Level Seven Clinical Document Architecture CDA Release 2 Continuity of Care Document CCD incorporated by reference in  170299,3
The development team must prioritize the use of secure coding practices to improve maintainability and reduce the risk of vulnerabilities,3
b For the period on and after October 16 2003 The ASC X12NC276 or 277 Health Care Claim Status Request and Response Version 4010 May 2000 Washington Publishing Company 004010X093 and Addenda to Health Care Claim Status Request and Response Version 4010 October 2002 Washington Publishing Company 004010X093A1,3
A support manual includes the associated hardware and software and procedures for servicing repairing or reprogramming it,3
Intelligent performance assistant Based on Yoguang Cloud Brain it analyzes the suitability of business and specifications recommends and guides users to upgrade and ensures business stability and worryfree,3
Intelligent catering system can access the central control server and check the operation status of each server,3
4 Code on Dental Procedures and Nomenclature as maintained and distributed by the American Dental Association for dental services,3
Dongxin conference management system updates the advanced level of equipment management and improves the management of equipment operation maintenance and repair,3
The system should be designed with a focus on minimizing the need for expensive or timeconsuming maintenance or updates,3
All nonGUI classes must have at least 80 unit testing or JUnit coverage of tests that pass,3
On Windows Linux and other operating systems support any mainstream browser without plugin operation and maintenance including Edge Chrome Firefox and other mainstream browsers,3
The software must be designed with a focus on minimizing the risk of data loss or corruption during maintenance or updates,3
Our IT team must be able to easily and efficiently deploy updates and modifications to the system,3
We should implement regular backups to reduce the need for maintenance in case of data loss,3
The system must be welldocumented with user manuals and technical documentation to aid in maintenance and troubleshooting,3
The ASC X12N 270 or 271Health Care Eligibility Benefit Inquiry and Response Version 4010 May 2000 Washington Publishing Company004010X092,3
The product must be highly configurable for use with various database management systems for the end users  80 of end users are able to integrate new database management systems with the product without changing the products software code,3
The system should be designed to be easily deployable to different environments for easier maintenance and testing,3
For each capability that an EHR technology includes and for which that capabilitys certification is sought the use of a Quality Management System QMS in the development testing implementation and maintenance of that capability must be identified,3
The system has the capability to support Breast Imaging Reporting and Data System Atlas BIRADS,3
The solution should be extensible where the solution can accommodate new functionality without compromising the systems dependability or future extensibility,3
HL7 251 Implementation Guide for Immunization Messaging Release 14 incorporated by reference in  170299,3
Any source vocabulary that is included in RxNorm a standardized nomenclature for clinical drugs produced by the United States National Library of Medicine,3
The system should have proper backup and recovery procedures in place for easy maintenance,3
Web Content Accessibility Guidelines WCAG 20 Level A Conformance incorporated by reference in  170299,3
The development team must prioritize the use of standard programming constructs and avoid the use of unnecessary or complex code to improve maintainability,3
The system should be designed with proper monitoring and alerting capabilities for easy maintenance,3
The system shall provide the ability to capture other clinical data elements as discrete data,3
Through a unified policy tasks will be complex operations and maintenance precision and efficiency help operations and maintenance personnel from the repetitive manual labor to free improve the efficiency of operations and maintenance,3
9 HL7 Clinical Document Architecture Release 20 Normative Edition May 2005 IBR approved for  170205,3
The solution should provide the ability to exchange healthcare data using formal standard information models and standard terminologies,3
CPT The CPT code set accurately describes medical surgical and diagnostic services and is designed to communicate uniform information about medical services and procedures among physicians coders patients accreditation organizations and payers for administrative financial and analytical purposes,3
The system shall be able to handle a growing amount of work and also to be enlarged in order to accommodate that growth  ,3
The system should have clear and concise user manuals and documentation for easier enduser maintenance,3
Intelligent power management system has timely update the advanced level of equipment management and improve the management of equipment operationmaintenancerepair,3
To control open connections to the database all database access should be done through an object that uses the Singleton pattern,3
The system shall be easy to maintain as it shall be built following best practices in documentation complexity avoidance and good programming strategies ,3
The software must be designed to minimize the impact of any future changes or updates on existing functionality,3
Codes for the Representation of Names of Languages Part 2 Alpha3 Code April 8 2011 IBR approved for  170207,3
The system must have a clear and effective backup and recovery plan in case of unforeseen issues,3
The product shall be internet browser independentThe product must run using Internet Explorer and Netscape Navigator,3
The development team should prioritize technical debt reduction to reduce the amount of maintenance required in the future,3
The system shall allow that as the number of patient records increases with time and the capacity of the system to hold these records must also increase as the records increase  ,3
a For the period from October 16 2002 through October 15 2003 The ASC X12NC276 or 277 Health Care Claim Status Request and Response Version 4010 May 2000 Washington Publishing Company 004010X093,3
